ITEM ID,ITEM_CODE,TASK NAME,TASK DESCRIPTION,SHOP TYPE,VEHICLE_SIZE,CATEGORY,SECTION,LTS,MRP,SEVERITY,DISSASSEMBLY_STAGE,BODY_REPAIR_STAGE,PAINT_PREP_STAGE,PAINT_SPRAY_STAGE,PRE_ASSEMBLY_STAGE,PAINT_CUTTING_STAGE,FINAL_ASSEMBLY_STAGE,POLISH_STAGE,TOTAL_STAGE_TIME
100953,MC-RPL-SBL,REPLACE - STABILIZER BAR LINK,,Mechanical,Medium,Chassis & Suspension,Suspension,45,1100,,,,,,,,,,
100954,MC-RPL-SBL,REPLACE - STABILIZER BAR LINK,,Mechanical,Large,Chassis & Suspension,Suspension,50,1250,,,,,,,,,,
100955,MC-RPL-SBB,REPLACE - STABILIZER BAR BUSHING,,Mechanical,Small,Chassis & Suspension,Suspension,55,1400,,,,,,,,,,
100956,MC-RPL-SBB,REPLACE - STABILIZER BAR BUSHING,,Mechanical,Medium,Chassis & Suspension,Suspension,60,1500,,,,,,,,,,
100957,MC-RPL-SBB,REPLACE - STABILIZER BAR BUSHING,,Mechanical,Large,Chassis & Suspension,Suspension,65,1600,,,,,,,,,,
100958,MC-RPL-SMF,REPLACE - SHOCK MOUNT FRONT,,Mechanical,Small,Chassis & Suspension,Suspension,55,1400,,,,,,,,,,
100959,MC-RPL-SMF,REPLACE - SHOCK MOUNT FRONT,,Mechanical,Medium,Chassis & Suspension,Suspension,60,1500,,,,,,,,,,
100960,MC-RPL-SMF,REPLACE - SHOCK MOUNT FRONT,,Mechanical,Large,Chassis & Suspension,Suspension,65,1600,,,,,,,,,,
100961,MC-RPL-SMR,REPLACE - SHOCK MOUNT REAR,,Mechanical,Small,Chassis & Suspension,Suspension,55,1400,,,,,,,,,,
100962,MC-RPL-SMR,REPLACE - SHOCK MOUNT REAR,,Mechanical,Medium,Chassis & Suspension,Suspension,60,1500,,,,,,,,,,
100963,MC-RPL-SMR,REPLACE - SHOCK MOUNT REAR,,Mechanical,Large,Chassis & Suspension,Suspension,65,1600,,,,,,,,,,
100964,MC-RPL-SFM,REPLACE - SUBFRAME MOUNT BUSHING,,Mechanical,Small,Chassis & Suspension,Suspension,110,2750,,,,,,,,,,
100965,MC-RPL-SFM,REPLACE - SUBFRAME MOUNT BUSHING,,Mechanical,Medium,Chassis & Suspension,Suspension,120,3000,,,,,,,,,,
100966,MC-RPL-SFM,REPLACE - SUBFRAME MOUNT BUSHING,,Mechanical,Large,Chassis & Suspension,Suspension,140,3500,,,,,,,,,,
100967,MC-RPL-STR,REPLACE - STEERING RACK,,Mechanical,Small,Chassis & Suspension,Steering,215,5400,,,,,,,,,,
100968,MC-RPL-STR,REPLACE - STEERING RACK,,Mechanical,Medium,Chassis & Suspension,Steering,240,6000,,,,,,,,,,
100969,MC-RPL-STR,REPLACE - STEERING RACK,,Mechanical,Large,Chassis & Suspension,Steering,275,6900,,,,,,,,,,
100970,MC-OVH-STR,OVERHAUL - STEERING RACK,,Mechanical,Small,Chassis & Suspension,Steering,270,6750,,,,,,,,,,
100971,MC-OVH-STR,OVERHAUL - STEERING RACK,,Mechanical,Medium,Chassis & Suspension,Steering,300,7500,,,,,,,,,,
100972,MC-OVH-STR,OVERHAUL - STEERING RACK,,Mechanical,Large,Chassis & Suspension,Steering,345,8600,,,,,,,,,,
100973,MC-RPL-PSP,REPLACE - POWER STEERING PUMP,,Mechanical,Small,Chassis & Suspension,Steering,115,2900,,,,,,,,,,
100974,MC-RPL-PSP,REPLACE - POWER STEERING PUMP,,Mechanical,Medium,Chassis & Suspension,Steering,120,3000,,,,,,,,,,
100975,MC-RPL-PSP,REPLACE - POWER STEERING PUMP,,Mechanical,Large,Chassis & Suspension,Steering,130,3250,,,,,,,,,,
100976,MC-FLS-PSF,FLUSH - POWER STEERING FLUID,,Mechanical,Small,Chassis & Suspension,Steering,30,750,,,,,,,,,,
100977,MC-FLS-PSF,FLUSH - POWER STEERING FLUID,,Mechanical,Medium,Chassis & Suspension,Steering,30,750,,,,,,,,,,
100978,MC-FLS-PSF,FLUSH - POWER STEERING FLUID,,Mechanical,Large,Chassis & Suspension,Steering,35,900,,,,,,,,,,
100979,MC-RPL-TRL,REPLACE - TIE ROD END LH,,Mechanical,Small,Chassis & Suspension,Steering,55,1400,,,,,,,,,,
100980,MC-RPL-TRL,REPLACE - TIE ROD END LH,,Mechanical,Medium,Chassis & Suspension,Steering,60,1500,,,,,,,,,,
100981,MC-RPL-TRL,REPLACE - TIE ROD END LH,,Mechanical,Large,Chassis & Suspension,Steering,65,1600,,,,,,,,,,
100982,MC-RPL-TRR,REPLACE - TIE ROD END RH,,Mechanical,Small,Chassis & Suspension,Steering,55,1400,,,,,,,,,,
100983,MC-RPL-TRR,REPLACE - TIE ROD END RH,,Mechanical,Medium,Chassis & Suspension,Steering,60,1500,,,,,,,,,,
100984,MC-RPL-TRR,REPLACE - TIE ROD END RH,,Mechanical,Large,Chassis & Suspension,Steering,65,1600,,,,,,,,,,
100985,MC-RPL-ITR,REPLACE - INNER TIE ROD,,Mechanical,Small,Chassis & Suspension,Steering,85,2100,,,,,,,,,,
100986,MC-RPL-ITR,REPLACE - INNER TIE ROD,,Mechanical,Medium,Chassis & Suspension,Steering,90,2250,,,,,,,,,,
100987,MC-RPL-ITR,REPLACE - INNER TIE ROD,,Mechanical,Large,Chassis & Suspension,Steering,100,2500,,,,,,,,,,
100988,MC-RPL-SCB,REPLACE - STEERING COLUMN BUSHING,,Mechanical,Small,Chassis & Suspension,Steering,85,2100,,,,,,,,,,
100989,MC-RPL-SCB,REPLACE - STEERING COLUMN BUSHING,,Mechanical,Medium,Chassis & Suspension,Steering,90,2250,,,,,,,,,,
100990,MC-RPL-SCB,REPLACE - STEERING COLUMN BUSHING,,Mechanical,Large,Chassis & Suspension,Steering,100,2500,,,,,,,,,,
100991,MC-ALN-WHL,ALIGN - WHEEL ALIGNMENT,,Mechanical,Small,Chassis & Suspension,Steering,45,1100,,,,,,,,,,
100992,MC-ALN-WHL,ALIGN - WHEEL ALIGNMENT,,Mechanical,Medium,Chassis & Suspension,Steering,45,1100,,,,,,,,,,
100993,MC-ALN-WHL,ALIGN - WHEEL ALIGNMENT,,Mechanical,Large,Chassis & Suspension,Steering,45,1100,,,,,,,,,,
100994,MC-ALN-SWC,ALIGN - STEERING WHEEL CENTER,,Mechanical,Small,Chassis & Suspension,Steering,30,750,,,,,,,,,,
100995,MC-ALN-SWC,ALIGN - STEERING WHEEL CENTER,,Mechanical,Medium,Chassis & Suspension,Steering,30,750,,,,,,,,,,
100996,MC-ALN-SWC,ALIGN - STEERING WHEEL CENTER,,Mechanical,Large,Chassis & Suspension,Steering,30,750,,,,,,,,,,
100997,MC-ROT-WHL,ROTATE - WHEELS,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,20,500,,,,,,,,,,
100998,MC-ROT-WHL,ROTATE - WHEELS,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,20,500,,,,,,,,,,
100999,MC-ROT-WHL,ROTATE - WHEELS,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,20,500,,,,,,,,,,
101000,MC-BAL-WHL,BALANCE - WHEELS,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,30,750,,,,,,,,,,
101001,MC-BAL-WHL,BALANCE - WHEELS,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,30,750,,,,,,,,,,
101002,MC-BAL-WHL,BALANCE - WHEELS,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,35,900,,,,,,,,,,
101003,MC-RPL-TYR,REPLACE - TIRE,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
101004,MC-RPL-TYR,REPLACE - TIRE,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
101005,MC-RPL-TYR,REPLACE - TIRE,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
101006,MC-RPR-TYR,REPAIR - TIRE PUNCTURE,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,20,500,,,,,,,,,,
101007,MC-RPR-TYR,REPAIR - TIRE PUNCTURE,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,20,500,,,,,,,,,,
101008,MC-RPR-TYR,REPAIR - TIRE PUNCTURE,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,20,500,,,,,,,,,,
101009,MC-RPL-WBF,REPLACE - WHEEL BEARING FRONT,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,80,2000,,,,,,,,,,
101010,MC-RPL-WBF,REPLACE - WHEEL BEARING FRONT,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,90,2250,,,,,,,,,,
101011,MC-RPL-WBF,REPLACE - WHEEL BEARING FRONT,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,105,2600,,,,,,,,,,
101012,MC-RPL-WBR,REPLACE - WHEEL BEARING REAR,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,80,2000,,,,,,,,,,
101013,MC-RPL-WBR,REPLACE - WHEEL BEARING REAR,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,90,2250,,,,,,,,,,
101014,MC-RPL-WBR,REPLACE - WHEEL BEARING REAR,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,105,2600,,,,,,,,,,
101015,MC-RPL-WST,REPLACE - WHEEL STUD,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,30,750,,,,,,,,,,
101016,MC-RPL-WST,REPLACE - WHEEL STUD,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,30,750,,,,,,,,,,
101017,MC-RPL-WST,REPLACE - WHEEL STUD,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,30,750,,,,,,,,,,
101018,MC-RPL-WHF,REPLACE - WHEEL HUB FRONT,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,110,2750,,,,,,,,,,
101019,MC-RPL-WHF,REPLACE - WHEEL HUB FRONT,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,120,3000,,,,,,,,,,
101020,MC-RPL-WHF,REPLACE - WHEEL HUB FRONT,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,140,3500,,,,,,,,,,
101021,MC-RPL-WHR,REPLACE - WHEEL HUB REAR,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,110,2750,,,,,,,,,,
101022,MC-RPL-WHR,REPLACE - WHEEL HUB REAR,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,120,3000,,,,,,,,,,
101023,MC-RPL-WHR,REPLACE - WHEEL HUB REAR,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,140,3500,,,,,,,,,,
101024,MC-RFL-ACG,REFILL - AC GAS,,Mechanical,Small,HVAC,Air Conditioning,25,600,,,,,,,,,,
101025,MC-RFL-ACG,REFILL - AC GAS,,Mechanical,Medium,HVAC,Air Conditioning,30,750,,,,,,,,,,
101026,MC-RFL-ACG,REFILL - AC GAS,,Mechanical,Large,HVAC,Air Conditioning,35,900,,,,,,,,,,
101027,MC-EVR-ACS,EVACUATE & RECHARGE - AC SYSTEM,,Mechanical,Small,HVAC,Air Conditioning,55,1400,,,,,,,,,,
101028,MC-EVR-ACS,EVACUATE & RECHARGE - AC SYSTEM,,Mechanical,Medium,HVAC,Air Conditioning,60,1500,,,,,,,,,,
101029,MC-EVR-ACS,EVACUATE & RECHARGE - AC SYSTEM,,Mechanical,Large,HVAC,Air Conditioning,70,1750,,,,,,,,,,
101030,MC-RPL-ACC,REPLACE - AC COMPRESSOR,,Mechanical,Small,HVAC,Air Conditioning,160,4000,,,,,,,,,,
101031,MC-RPL-ACC,REPLACE - AC COMPRESSOR,,Mechanical,Medium,HVAC,Air Conditioning,180,4500,,,,,,,,,,
101032,MC-RPL-ACC,REPLACE - AC COMPRESSOR,,Mechanical,Large,HVAC,Air Conditioning,205,5100,,,,,,,,,,
101033,MC-RPL-ACN,REPLACE - AC CONDENSER,,Mechanical,Small,HVAC,Air Conditioning,110,2750,,,,,,,,,,
101034,MC-RPL-ACN,REPLACE - AC CONDENSER,,Mechanical,Medium,HVAC,Air Conditioning,120,3000,,,,,,,,,,
101035,MC-RPL-ACN,REPLACE - AC CONDENSER,,Mechanical,Large,HVAC,Air Conditioning,140,3500,,,,,,,,,,
101036,MC-RPL-ACE,REPLACE - AC EVAPORATOR,,Mechanical,Small,HVAC,Air Conditioning,325,8100,,,,,,,,,,
101037,MC-RPL-ACE,REPLACE - AC EVAPORATOR,,Mechanical,Medium,HVAC,Air Conditioning,360,9000,,,,,,,,,,
101038,MC-RPL-ACE,REPLACE - AC EVAPORATOR,,Mechanical,Large,HVAC,Air Conditioning,415,10400,,,,,,,,,,
101039,MC-RPL-AEV,REPLACE - AC EXPANSION VALVE,,Mechanical,Small,HVAC,Air Conditioning,115,2900,,,,,,,,,,
101040,MC-RPL-AEV,REPLACE - AC EXPANSION VALVE,,Mechanical,Medium,HVAC,Air Conditioning,120,3000,,,,,,,,,,
101041,MC-RPL-AEV,REPLACE - AC EXPANSION VALVE,,Mechanical,Large,HVAC,Air Conditioning,130,3250,,,,,,,,,,
101042,MC-RPL-ARD,REPLACE - AC RECEIVER DRIER,,Mechanical,Small,HVAC,Air Conditioning,55,1400,,,,,,,,,,
101043,MC-RPL-ARD,REPLACE - AC RECEIVER DRIER,,Mechanical,Medium,HVAC,Air Conditioning,60,1500,,,,,,,,,,
101044,MC-RPL-ARD,REPLACE - AC RECEIVER DRIER,,Mechanical,Large,HVAC,Air Conditioning,65,1600,,,,,,,,,,
101045,MC-RPL-ACH,REPLACE - AC HOSE,,Mechanical,Small,HVAC,Air Conditioning,85,2100,,,,,,,,,,
101046,MC-RPL-ACH,REPLACE - AC HOSE,,Mechanical,Medium,HVAC,Air Conditioning,90,2250,,,,,,,,,,
101047,MC-RPL-ACH,REPLACE - AC HOSE,,Mechanical,Large,HVAC,Air Conditioning,100,2500,,,,,,,,,,
101048,MC-TST-ACL,TEST - AC LEAK,,Mechanical,Small,HVAC,Air Conditioning,30,750,,,,,,,,,,
101049,MC-TST-ACL,TEST - AC LEAK,,Mechanical,Medium,HVAC,Air Conditioning,30,750,,,,,,,,,,
101050,MC-TST-ACL,TEST - AC LEAK,,Mechanical,Large,HVAC,Air Conditioning,30,750,,,,,,,,,,
101051,MC-FLS-ACS,FLUSH - AC SYSTEM,,Mechanical,Small,HVAC,Air Conditioning,55,1400,,,,,,,,,,
101052,MC-FLS-ACS,FLUSH - AC SYSTEM,,Mechanical,Medium,HVAC,Air Conditioning,60,1500,,,,,,,,,,
101053,MC-FLS-ACS,FLUSH - AC SYSTEM,,Mechanical,Large,HVAC,Air Conditioning,65,1600,,,,,,,,,,
101054,MC-RPL-CAF,REPLACE - CABIN AIR FILTER,,Mechanical,Small,HVAC,Air Conditioning,15,400,,,,,,,,,,
101055,MC-RPL-CAF,REPLACE - CABIN AIR FILTER,,Mechanical,Medium,HVAC,Air Conditioning,15,400,,,,,,,,,,
101056,MC-RPL-CAF,REPLACE - CABIN AIR FILTER,,Mechanical,Large,HVAC,Air Conditioning,15,400,,,,,,,,,,
101057,MC-RPL-ACB,REPLACE - AC BELT,,Mechanical,Small,HVAC,Air Conditioning,30,750,,,,,,,,,,
101058,MC-RPL-ACB,REPLACE - AC BELT,,Mechanical,Medium,HVAC,Air Conditioning,30,750,,,,,,,,,,
101059,MC-RPL-ACB,REPLACE - AC BELT,,Mechanical,Large,HVAC,Air Conditioning,30,750,,,,,,,,,,
101060,MC-RPL-HTC,REPLACE - HEATER CORE,,Mechanical,Small,HVAC,Heating & Ventilation,215,5400,,,,,,,,,,
101061,MC-RPL-HTC,REPLACE - HEATER CORE,,Mechanical,Medium,HVAC,Heating & Ventilation,240,6000,,,,,,,,,,
101062,MC-RPL-HTC,REPLACE - HEATER CORE,,Mechanical,Large,HVAC,Heating & Ventilation,275,6900,,,,,,,,,,
101063,MC-RPL-BLM,REPLACE - BLOWER MOTOR,,Mechanical,Small,HVAC,Heating & Ventilation,60,1500,,,,,,,,,,
101064,MC-RPL-BLM,REPLACE - BLOWER MOTOR,,Mechanical,Medium,HVAC,Heating & Ventilation,60,1500,,,,,,,,,,
101065,MC-RPL-BLM,REPLACE - BLOWER MOTOR,,Mechanical,Large,HVAC,Heating & Ventilation,60,1500,,,,,,,,,,
101066,MC-RPL-BLR,REPLACE - BLOWER RESISTOR,,Mechanical,Small,HVAC,Heating & Ventilation,30,750,,,,,,,,,,
101067,MC-RPL-BLR,REPLACE - BLOWER RESISTOR,,Mechanical,Medium,HVAC,Heating & Ventilation,30,750,,,,,,,,,,
101068,MC-RPL-BLR,REPLACE - BLOWER RESISTOR,,Mechanical,Large,HVAC,Heating & Ventilation,30,750,,,,,,,,,,
101069,MC-RPL-HTV,REPLACE - HEATER VALVE,,Mechanical,Small,HVAC,Heating & Ventilation,60,1500,,,,,,,,,,
101070,MC-RPL-HTV,REPLACE - HEATER VALVE,,Mechanical,Medium,HVAC,Heating & Ventilation,60,1500,,,,,,,,,,
101071,MC-RPL-HTV,REPLACE - HEATER VALVE,,Mechanical,Large,HVAC,Heating & Ventilation,60,1500,,,,,,,,,,
101072,MC-RPL-HCM,REPLACE - HVAC CONTROL MODULE,,Mechanical,Small,HVAC,Heating & Ventilation,60,1500,,,,,,,,,,
101073,MC-RPL-HCM,REPLACE - HVAC CONTROL MODULE,,Mechanical,Medium,HVAC,Heating & Ventilation,60,1500,,,,,,,,,,
101074,MC-RPL-HCM,REPLACE - HVAC CONTROL MODULE,,Mechanical,Large,HVAC,Heating & Ventilation,60,1500,,,,,,,,,,
101075,MC-SVC-SYO,SERVICE - SYNTHETIC OIL & FILTER,,Mechanical,Small,Engine,Lubrication System,35,900,,,,,,,,,,
101076,MC-SVC-SYO,SERVICE - SYNTHETIC OIL & FILTER,,Mechanical,Medium,Engine,Lubrication System,40,1000,,,,,,,,,,
101077,MC-SVC-SYO,SERVICE - SYNTHETIC OIL & FILTER,,Mechanical,Large,Engine,Lubrication System,45,1100,,,,,,,,,,
101078,MC-SVC-FSO,SERVICE - FULLY SYNTHETIC OIL & FILTER,,Mechanical,Small,Engine,Lubrication System,40,1000,,,,,,,,,,
101079,MC-SVC-FSO,SERVICE - FULLY SYNTHETIC OIL & FILTER,,Mechanical,Medium,Engine,Lubrication System,45,1100,,,,,,,,,,
101080,MC-SVC-FSO,SERVICE - FULLY SYNTHETIC OIL & FILTER,,Mechanical,Large,Engine,Lubrication System,50,1250,,,,,,,,,,
101081,MC-RPL-OCL,REPLACE - OIL COOLER,,Mechanical,Small,Engine,Lubrication System,80,2000,,,,,,,,,,
101082,MC-RPL-OCL,REPLACE - OIL COOLER,,Mechanical,Medium,Engine,Lubrication System,90,2250,,,,,,,,,,
101083,MC-RPL-OCL,REPLACE - OIL COOLER,,Mechanical,Large,Engine,Lubrication System,105,2600,,,,,,,,,,
101084,MC-RPL-OCK,REPLACE - OIL COOLER LINE,,Mechanical,Small,Engine,Lubrication System,45,1100,,,,,,,,,,
101085,MC-RPL-OCK,REPLACE - OIL COOLER LINE,,Mechanical,Medium,Engine,Lubrication System,45,1100,,,,,,,,,,
101086,MC-RPL-OCK,REPLACE - OIL COOLER LINE,,Mechanical,Large,Engine,Lubrication System,50,1250,,,,,,,,,,
101087,MC-RPL-OFC,REPLACE - OIL FILLER CAP,,Mechanical,Small,Engine,Lubrication System,5,100,,,,,,,,,,
101088,MC-RPL-OFC,REPLACE - OIL FILLER CAP,,Mechanical,Medium,Engine,Lubrication System,5,100,,,,,,,,,,
101089,MC-RPL-OFC,REPLACE - OIL FILLER CAP,,Mechanical,Large,Engine,Lubrication System,5,100,,,,,,,,,,
101090,MC-RPL-DSK,REPLACE - DIPSTICK,,Mechanical,Small,Engine,Lubrication System,10,250,,,,,,,,,,
101091,MC-RPL-DSK,REPLACE - DIPSTICK,,Mechanical,Medium,Engine,Lubrication System,10,250,,,,,,,,,,
101092,MC-RPL-DSK,REPLACE - DIPSTICK,,Mechanical,Large,Engine,Lubrication System,10,250,,,,,,,,,,
101093,MC-RPL-DST,REPLACE - DIPSTICK TUBE,,Mechanical,Small,Engine,Lubrication System,45,1100,,,,,,,,,,
101094,MC-RPL-DST,REPLACE - DIPSTICK TUBE,,Mechanical,Medium,Engine,Lubrication System,45,1100,,,,,,,,,,
101095,MC-RPL-DST,REPLACE - DIPSTICK TUBE,,Mechanical,Large,Engine,Lubrication System,50,1250,,,,,,,,,,
101096,MC-RPL-OFH,REPLACE - OIL FILTER HOUSING,,Mechanical,Small,Engine,Lubrication System,80,2000,,,,,,,,,,
101097,MC-RPL-OFH,REPLACE - OIL FILTER HOUSING,,Mechanical,Medium,Engine,Lubrication System,90,2250,,,,,,,,,,
101098,MC-RPL-OFH,REPLACE - OIL FILTER HOUSING,,Mechanical,Large,Engine,Lubrication System,105,2600,,,,,,,,,,
101099,MC-RPL-OFA,REPLACE - OIL FILTER ADAPTER,,Mechanical,Small,Engine,Lubrication System,70,1750,,,,,,,,,,
101100,MC-RPL-OFA,REPLACE - OIL FILTER ADAPTER,,Mechanical,Medium,Engine,Lubrication System,75,1900,,,,,,,,,,
101101,MC-RPL-OFA,REPLACE - OIL FILTER ADAPTER,,Mechanical,Large,Engine,Lubrication System,80,2000,,,,,,,,,,
101102,MC-RPL-OPT,REPLACE - OIL PICKUP TUBE,,Mechanical,Small,Engine,Lubrication System,110,2750,,,,,,,,,,
101103,MC-RPL-OPT,REPLACE - OIL PICKUP TUBE,,Mechanical,Medium,Engine,Lubrication System,120,3000,,,,,,,,,,
101104,MC-RPL-OPT,REPLACE - OIL PICKUP TUBE,,Mechanical,Large,Engine,Lubrication System,140,3500,,,,,,,,,,
101105,MC-RPL-CTW,REPLACE - COOLANT TEMPERATURE SWITCH,,Mechanical,Small,Engine,Cooling System,30,750,,,,,,,,,,
101106,MC-RPL-CTW,REPLACE - COOLANT TEMPERATURE SWITCH,,Mechanical,Medium,Engine,Cooling System,30,750,,,,,,,,,,
101107,MC-RPL-CTW,REPLACE - COOLANT TEMPERATURE SWITCH,,Mechanical,Large,Engine,Cooling System,30,750,,,,,,,,,,
101108,MC-RPL-RCP,REPLACE - RADIATOR CAP,,Mechanical,Small,Engine,Cooling System,5,100,,,,,,,,,,
101109,MC-RPL-RCP,REPLACE - RADIATOR CAP,,Mechanical,Medium,Engine,Cooling System,5,100,,,,,,,,,,
101110,MC-RPL-RCP,REPLACE - RADIATOR CAP,,Mechanical,Large,Engine,Cooling System,5,100,,,,,,,,,,
101111,MC-RPL-RIH,REPLACE - RADIATOR INLET HOSE,,Mechanical,Small,Engine,Cooling System,30,750,,,,,,,,,,
101112,MC-RPL-RIH,REPLACE - RADIATOR INLET HOSE,,Mechanical,Medium,Engine,Cooling System,30,750,,,,,,,,,,
101113,MC-RPL-RIH,REPLACE - RADIATOR INLET HOSE,,Mechanical,Large,Engine,Cooling System,35,900,,,,,,,,,,
101114,MC-RPL-ROH,REPLACE - RADIATOR OUTLET HOSE,,Mechanical,Small,Engine,Cooling System,30,750,,,,,,,,,,
101115,MC-RPL-ROH,REPLACE - RADIATOR OUTLET HOSE,,Mechanical,Medium,Engine,Cooling System,30,750,,,,,,,,,,
101116,MC-RPL-ROH,REPLACE - RADIATOR OUTLET HOSE,,Mechanical,Large,Engine,Cooling System,35,900,,,,,,,,,,
101117,MC-RPL-HIH,REPLACE - HEATER INLET HOSE,,Mechanical,Small,Engine,Cooling System,45,1100,,,,,,,,,,
101118,MC-RPL-HIH,REPLACE - HEATER INLET HOSE,,Mechanical,Medium,Engine,Cooling System,45,1100,,,,,,,,,,
101119,MC-RPL-HIH,REPLACE - HEATER INLET HOSE,,Mechanical,Large,Engine,Cooling System,50,1250,,,,,,,,,,
101120,MC-RPL-HOH,REPLACE - HEATER OUTLET HOSE,,Mechanical,Small,Engine,Cooling System,45,1100,,,,,,,,,,
101121,MC-RPL-HOH,REPLACE - HEATER OUTLET HOSE,,Mechanical,Medium,Engine,Cooling System,45,1100,,,,,,,,,,
101122,MC-RPL-HOH,REPLACE - HEATER OUTLET HOSE,,Mechanical,Large,Engine,Cooling System,50,1250,,,,,,,,,,
101123,MC-CLN-RDC,CLEAN - RADIATOR CORE,,Mechanical,Small,Engine,Cooling System,55,1400,,,,,,,,,,
101124,MC-CLN-RDC,CLEAN - RADIATOR CORE,,Mechanical,Medium,Engine,Cooling System,60,1500,,,,,,,,,,
101125,MC-CLN-RDC,CLEAN - RADIATOR CORE,,Mechanical,Large,Engine,Cooling System,65,1600,,,,,,,,,,
101126,MC-PST-CLS,PRESSURE TEST - COOLING SYSTEM,,Mechanical,Small,Engine,Cooling System,30,750,,,,,,,,,,
101127,MC-PST-CLS,PRESSURE TEST - COOLING SYSTEM,,Mechanical,Medium,Engine,Cooling System,30,750,,,,,,,,,,
101128,MC-PST-CLS,PRESSURE TEST - COOLING SYSTEM,,Mechanical,Large,Engine,Cooling System,30,750,,,,,,,,,,
101129,MC-RPL-VCF,REPLACE - VISCOUS COUPLING FAN,,Mechanical,Small,Engine,Cooling System,85,2100,,,,,,,,,,
101130,MC-RPL-VCF,REPLACE - VISCOUS COUPLING FAN,,Mechanical,Medium,Engine,Cooling System,90,2250,,,,,,,,,,
101131,MC-RPL-VCF,REPLACE - VISCOUS COUPLING FAN,,Mechanical,Large,Engine,Cooling System,100,2500,,,,,,,,,,
101132,MC-RPL-THH,REPLACE - THERMOSTAT HOUSING,,Mechanical,Small,Engine,Cooling System,70,1750,,,,,,,,,,
101133,MC-RPL-THH,REPLACE - THERMOSTAT HOUSING,,Mechanical,Medium,Engine,Cooling System,75,1900,,,,,,,,,,
101134,MC-RPL-THH,REPLACE - THERMOSTAT HOUSING,,Mechanical,Large,Engine,Cooling System,85,2100,,,,,,,,,,
101135,MC-RPL-HBH,REPLACE - HEATER BYPASS HOSE,,Mechanical,Small,Engine,Cooling System,45,1100,,,,,,,,,,
101136,MC-RPL-HBH,REPLACE - HEATER BYPASS HOSE,,Mechanical,Medium,Engine,Cooling System,45,1100,,,,,,,,,,
101137,MC-RPL-HBH,REPLACE - HEATER BYPASS HOSE,,Mechanical,Large,Engine,Cooling System,50,1250,,,,,,,,,,
101138,MC-RPL-WOF,REPLACE - WATER OUTLET FLANGE,,Mechanical,Small,Engine,Cooling System,55,1400,,,,,,,,,,
101139,MC-RPL-WOF,REPLACE - WATER OUTLET FLANGE,,Mechanical,Medium,Engine,Cooling System,60,1500,,,,,,,,,,
101140,MC-RPL-WOF,REPLACE - WATER OUTLET FLANGE,,Mechanical,Large,Engine,Cooling System,65,1600,,,,,,,,,,
101141,MC-SVC-CSF,SERVICE - COOLING SYSTEM FLUSH HEAVY DUTY,,Mechanical,Small,Engine,Cooling System,80,2000,,,,,,,,,,
101142,MC-SVC-CSF,SERVICE - COOLING SYSTEM FLUSH HEAVY DUTY,,Mechanical,Medium,Engine,Cooling System,90,2250,,,,,,,,,,
101143,MC-SVC-CSF,SERVICE - COOLING SYSTEM FLUSH HEAVY DUTY,,Mechanical,Large,Engine,Cooling System,105,2600,,,,,,,,,,
101144,MC-RPL-CRC,REPLACE - COOLANT RESERVOIR CAP,,Mechanical,Small,Engine,Cooling System,5,100,,,,,,,,,,
101145,MC-RPL-CRC,REPLACE - COOLANT RESERVOIR CAP,,Mechanical,Medium,Engine,Cooling System,5,100,,,,,,,,,,
101146,MC-RPL-CRC,REPLACE - COOLANT RESERVOIR CAP,,Mechanical,Large,Engine,Cooling System,5,100,,,,,,,,,,
101147,MC-RPL-CLS,REPLACE - COOLANT LEVEL SENSOR,,Mechanical,Small,Engine,Cooling System,30,750,,,,,,,,,,
